"id","text","target","s. target","s. others","s. society","is_tweet","is_headline","split"
"215","Los grandes fondos están llamando a la puerta del mercado para obtener más de 100.000 millones con los que regar el mercado de fusiones y adquisiciones.","Los grandes fondos","pos","neu","pos","True","False","train"
"216","El metal de Cádiz inicia con incidentes una huelga indefinida","metal de Cádiz","neg","neu","neg","True","False","train"
"217"," Las ventas del comercio al por menor aumentaron un 3,2 % de media el año pasado ","ventas del comercio al por menor","pos","neu","pos","True","False","train"
"218","Apertura mixta en Wall Street: el Dow Jones retrocede al 34.500","Dow Jones","neg","neu","neg","True","False","train"
"219","Las ganancias de Microsoft crecen un 21% en su primer trimestre, hasta 9.600 millones","Las ganancias de Microsoft","pos","neu","neu","True","False","train"
"220","Valencia bonificará un 90% del ICIO por la instalación de puntos de recarga de vehículos ","Valencia","pos","pos","pos","True","False","train"
"221","Fondos que suben más de un 100%","Fondos que suben","pos","pos","neu","True","False","train"
"222","El plan priorizará el regadío sostenible, que recibirá más de 800 millones de euros.","el regadío sostenible","pos","neu","neu","True","False","train"
"223","El BOE publica la multa de un millón a Santander por una infracción de Banco Popular que ratificó el Supremo","Santander","neg","neu","neu","True","False","train"
"224","Nortia Capital entra como accionista en Sacyr con un 3% del capital","Nortia Capital","pos","neu","neu","True","False","train"
"225","Moody's rebaja el rating de Repsol por el coronavirus y la caída del precio del crudo","el rating de Repsol","neg","neu","neu","True","False","train"
"226","Lego ganó 847 millones de euros en el primer semestre del año, un 140% más que en el mismo periodo de 2020.","Lego","pos","neu","neu","True","False","train"
"227","Mercadona abre un nuevo supermercado en Binéfar","Mercadona","pos","neu","pos","True","False","train"
"228","El euríbor acelera su caída para marcar su media mensual más baja desde noviembre","El euríbor","neg","neu","pos","True","False","train"
"229","Atlantia pide a Italia una decisión con criterios ""legales"" sobre la retirada de todas sus concesiones por la caída del puente de Morandi","Atlantia","neg","neu","neu","True","False","train"
"230","Ferrovial recupera altura en su opa sobre los aeropuertos","Ferrovial","pos","neu","neu","True","False","train"
"231","15 negocios muy raros con un éxito que nadie hubiera imaginado","15 negocios muy raros","pos","neu","neu","True","False","train"
"232","Santander Consumer Finance completa la absorción de su filial neerlandesa","Santander Consumer Finance","pos","neu","neu","True","False","train"
"233","El supervisor recorta al 4,5% la previsión de PIB para este año y al 5,4% la de 2022: la economía crecerá 3,6 puntos menos de lo que prevé el Gobierno. ","economía","neg","neg","neg","True","False","train"
"234","Renta Corporación debuta en promoción de oficinas en el distrito 22","Renta Corporación","pos","neu","neu","True","False","train"
"235","Los tuits de Trump y las tensiones geopolíticas tumban la Bolsa de Seúl","Los tuits de Trump","neg","neg","neg","True","False","train"
"236","La china Great Wall se retira del proceso de reindustrialización de Nissan en Barcelona","Nissan","neg","neu","neg","True","False","train"
"237","Las empresas europeas buscan hacerse fuertes en una industria de chips dominada por Asia y EE UU","empresas europeas","pos","neu","pos","True","False","train"
"238","Paso importante de Endesa hacia un modelo de economía circular en el sector eólico
","sector eólico","pos","neu","neu","True","False","train"
"239","La subida del acero impulsa a ArcelorMittal, que logra su mejor resultado trimestral desde 2008","ArcelorMittal","pos","neu","pos","True","False","train"
"240","Iberia negocia con el Gobierno una reestructuración de la deuda de Air Europa","Iberia","neu","neu","neu","True","False","train"
"241","La empresa de logística Nowports ahora financia los envíos de sus clientes","Nowports ","neu","neu","pos","True","False","train"
"242","ERC retira sus enmiendas a los Presupuestos tras lograr 15 millones para series en catalán ","series en catalán","neg","neu","neg","True","False","train"
"243","Los sindicatos piden a Telefónica eliminar los vetos en las salidas y renovar el convenio","Telefónica ","neg","neu","neu","True","False","train"
"244","Funcas publica 'Las desigualdades económicas en España: realidades y percepciones'","desigualdades económicas en España","neg","pos","neg","True","False","train"
"245","Bajada de impuestos por Reyes: así arrancará fiscalmente el 2022 Andalucía ","impuestos","neg","pos","pos","True","False","train"
"246","Los empleados afectados del BancoSabadell , en torno a 150, ""tendrán la oportunidad"" de desempeñar un rol alternativo dentro del banco.","empleados afectados del BancoSabadell","pos","neu","pos","True","False","train"
"247","Ikea busca ventas fuera del sector del mueble","Ikea","neu","neu","neu","True","False","train"
"248","El comercio minorista ha ido frenado el crecimiento de sus ventas.","comercio minorista","neg","neu","neu","True","False","train"
"249","Presidentes de Nissan y FCA preparan reunión para tratar la oferta a Renault","Presidentes de Nissan y FCA","pos","neu","neu","True","False","train"
"250","Natra escribe su punto final en bolsa: quedará excluida el 30 de agosto","Natra","neg","neu","neu","True","False","train"
"251","La Unión Europea acuerda flexibilizar las normas comunes presentes sobre IVA","IVA","neg","pos","pos","True","False","train"
"252","Lyft pierde 1.138 millones dólares en primeros resultados tras salida a bolsa","Lyft","neg","neu","neu","True","False","train"
"253","Santander sube al podio ","Santander","pos","neu","neu","True","False","train"
"254","Aena adjudica a Sampol la construcción de nueva central eléctrica de Barajas","Sampol","pos","pos","pos","True","False","train"
"255","Actualización | El bitcoin remonta hasta 46.000 tras tres días de caídas en el cierre de su mejor año","bitcoin","pos","neu","pos","True","False","train"
"256","Hyundai y Uber desarrollarán de forma conjunta un servicio de taxi aéreo","Hyundai y Uber","pos","pos","pos","True","False","train"
"257","URGENTE |El bitcoin se hunde por debajo de los 35.000 dólares: vale la mitad que hace dos meses, por orespain","bitcoin","neg","neu","neg","True","False","train"
"258","España perderá 2.000 millones en ingresos por intervenir la energía","España","neg","neu","neu","True","False","train"
"259","ÚltimaHora Apple dispara sus beneficios un 25% a pesar de la crisis de suministros","Apple","pos","neu","neu","True","False","train"
"260","La bolsa española afronta la séptima exclusión del año con la retirada de Reno de Medici","bolsa española","neg","neu","neg","True","False","train"
"261","Haya Real Estate llega a 110 millones de euros de caja y reduce un 63% sus pérdidas","Haya Real Estate","pos","neu","pos","True","False","train"
"262","Las hipotecas aceleran su crecimiento al 24,6% en abril","Las hipotecas","pos","neu","pos","True","False","train"
"263","Casi dos tercios de los accionistas de Telefónica cobran el dividendo en acciones ","accionistas de Telefónica","pos","neu","neu","True","False","train"
"264","El CEO mundial de vodafone_es ha reconocido que el grupo va a mantener una actitud muy proactiva y muy pragmática para alcanzar acuerdos que permitan tener las escalas necesarias en cada mercado local de Europa.","vodafone_es","pos","neg","pos","True","False","train"
"265","La brecha entre la política monetaria del BCE y la Reserva Federal lleva al euro a mínimos de más de un año","euro","neg","neg","neg","True","False","train"
"266","Deoleo se marca esta fecha para que el aceite de oliva de sus principales marcas sea 100% sostenible","Deoleo","pos","neu","pos","True","False","train"
"267","La Justicia francesa rebaja un 60% la multa a UBS por ayudar a evadir impuestos, hasta 1.800 millones","UBS ","pos","neu","neu","True","False","train"
"268","El presidente de Urbar compra 7 millones de acciones de la compañía por 490.000 euros","presidente de Urbar","pos","neu","neu","True","False","train"
"269","Microsoft arrebata a Apple el trono de empresa más valiosa del mundo","Microsoft ","pos","neu","neu","True","False","train"
"270","Teleco LAN Party duplicará participantes al celebrarse en el Palacio de Deportes de Cartagena en abril","Teleco LAN Party","pos","neu","pos","True","False","train"
"271","Guerra abierta de los grandes consumidores industriales y las siderúrgicas contra Iberdrola","Iberdrola","neg","neu","neu","True","False","train"
"272","Lagarde dice que el euro ha fortalecido a los europeos frente a las crisis ","europeos","pos","pos","pos","True","False","train"
"273","Globalvia agotará las acciones legales para que se tenga en cuenta el laudo","Globalvia","pos","neu","neu","True","False","train"
"274","La OCU: 1,4 millones de personas del mundo rural están en riesgo de exclusión financiera","personas del mundo rural","neg","neu","neu","True","False","train"
"275","El Banco de España considera insuficiente la reforma de pensiones de Escrivá","Escrivá","neg","neu","neg","True","False","train"
"276","Tokio 2020: Toyota desarrollará vehículos específicos para los Juegos Olímpicos y Paralímpicos","Toyota","pos","neu","pos","True","False","train"
"277","El Banco de España obligará a los bancos a dotarse de un fondo para evitar otra burbuja","El Banco de España","pos","pos","pos","True","False","train"
"278","El S&amp;P cae un 6% en enero, su peor mes desde el estallido de la pandemia.","S&amp;P","neg","neu","neg","True","False","train"
"279","Cataluña aplaza el impuesto de Sucesiones y el de bebidas azucaradas","Cataluña","pos","pos","pos","True","False","train"
"280","SAPA Placencia compra a los March un 5% de Indra con el apoyo de Deutsche Bank","SAPA Placencia","pos","neu","neu","True","False","train"
"281",".caixabank obliga a los clientes de Bankia a pagar 36 euros por sus tarjetas gratuitas de débito.","clientes de Bankia","neg","neu","neg","True","False","train"
"282","Iberdrola se adjudica el mayor número de lotes en subasta solar de Portugal","Iberdrola","pos","neg","neu","True","False","train"
"283","Pekín da luz verde a China Mobile para la mayor salida a Bolsa en Shanghái en una década","China Mobile","pos","neu","pos","True","False","train"
"284","Los grandes inversores pueden reclamar por la OPV de Bankia, la UE limita a 10.000 euros el efectivo en los viajes y otras noticias","Los grandes inversores","pos","neu","neu","True","False","train"
"285","El consejo de administración de Solarpack ha emitido un informe favorable sobre la oferta de compra por 881 millones.","Solarpack","pos","neu","pos","True","False","train"
"286","El 20% de los españoles ya tiene problemas para pagar su hipoteca o alquiler","El 20% de los españoles","neg","neu","neg","True","False","train"
"287","Naturgy lanza un programa de recompra de acciones por hasta 8 millones","Naturgy ","neu","neu","pos","True","False","train"
"288","La inflación encarece el alquiler: cómo afecta el IPC al precio y cuándo se aplica la subida","alquiler","pos","neg","neg","True","False","train"
